Algorithm,nn,sim,bin,tr,k,nDCGRendle2020,Recall,HR,Precision,MAP,MRR,ItemCoverage,ACLT,APLT,Gini,SEntropy,EFD,EPC,PopREO,PopRSP,Filename_Model,CR
UserANNOY,50,angular,False,2,-1,0.1763574770727721,0.2189164644494259,0.7622080679405521,0.0944798301486199,0.117655484757753,0.2961146253193344,402.0,0.2972399150743099,0.0148619957537154,0.1047617021075383,7.574295144724616,0.8537531476490327,0.0845214265166852,0.9521486898461232,0.9897323061783694,UserANNOY,0.0530785562632696
UserANNOY,50,angular,False,2,50,0.1763574770727721,0.2189164644494259,0.7622080679405521,0.0944798301486199,0.117655484757753,0.2961146253193344,402.0,0.2972399150743099,0.0148619957537154,0.1047617021075383,7.574295144724616,0.8537531476490327,0.0845214265166852,0.9521486898461232,0.9897323061783694,UserANNOY,0.0530785562632696
UserANNOY,50,angular,False,2,25,0.1763574770727721,0.2189164644494259,0.7622080679405521,0.0944798301486199,0.117655484757753,0.2961146253193344,402.0,0.2972399150743099,0.0148619957537154,0.1047617021075383,7.574295144724616,0.8537531476490327,0.0845214265166852,0.9521486898461232,0.9897323061783694,UserANNOY,0.0530785562632696
UserANNOY,50,angular,False,2,10,0.1763574770727721,0.2189164644494259,0.7622080679405521,0.0944798301486199,0.117655484757753,0.2961146253193344,402.0,0.2972399150743099,0.0148619957537154,0.1047617021075383,7.574295144724616,0.8537531476490327,0.0845214265166852,0.9521486898461232,0.9897323061783694,UserANNOY,0.0530785562632696
UserANNOY,100,angular,False,2,25,0.1733843103755792,0.2182372972888673,0.7484076433121019,0.0937898089171974,0.1149573698755828,0.2897698684998284,281.0,0.0881104033970276,0.0044055201698513,0.0843148334665223,7.2487681740344465,0.8283429529751853,0.081907178389827,0.9902815574742274,0.9969773625796844,UserANNOY,0.1061571125265392
UserANNOY,250,angular,False,2,50,0.1576228172048731,0.201437795605472,0.7133757961783439,0.0874203821656051,0.1043636678852349,0.2595400763046836,187.0,0.0010615711252653,5.307855626326964e-05,0.0607134356918025,6.769493504546095,0.7429755646015174,0.0730465171697024,1.0,0.9999636869721232,UserANNOY,0.2653927813163482
UserANNOY,250,angular,False,2,25,0.1576228172048731,0.201437795605472,0.7133757961783439,0.0874203821656051,0.1043636678852349,0.2595400763046836,187.0,0.0010615711252653,5.307855626326964e-05,0.0607134356918025,6.769493504546095,0.7429755646015174,0.0730465171697024,1.0,0.9999636869721232,UserANNOY,0.2653927813163482
UserANNOY,100,angular,False,2,50,0.1733843103755792,0.2182372972888673,0.7484076433121019,0.0937898089171974,0.1149573698755828,0.2897698684998284,281.0,0.0881104033970276,0.0044055201698513,0.0843148334665223,7.2487681740344465,0.8283429529751853,0.081907178389827,0.9902815574742274,0.9969773625796844,UserANNOY,0.1061571125265392
UserANNOY,100,angular,False,2,-1,0.1733843103755792,0.2182372972888673,0.7484076433121019,0.0937898089171974,0.1149573698755828,0.2897698684998284,281.0,0.0881104033970276,0.0044055201698513,0.0843148334665223,7.2487681740344465,0.8283429529751853,0.081907178389827,0.9902815574742274,0.9969773625796844,UserANNOY,0.1061571125265392
UserANNOY,100,angular,False,2,10,0.1733843103755792,0.2182372972888673,0.7484076433121019,0.0937898089171974,0.1149573698755828,0.2897698684998284,281.0,0.0881104033970276,0.0044055201698513,0.0843148334665223,7.2487681740344465,0.8283429529751853,0.081907178389827,0.9902815574742274,0.9969773625796844,UserANNOY,0.1061571125265392
UserANNOY,250,angular,False,2,-1,0.1576228172048731,0.201437795605472,0.7133757961783439,0.0874203821656051,0.1043636678852349,0.2595400763046836,187.0,0.0010615711252653,5.307855626326964e-05,0.0607134356918025,6.769493504546095,0.7429755646015174,0.0730465171697024,1.0,0.9999636869721232,UserANNOY,0.2653927813163482
UserANNOY,250,angular,False,2,10,0.1576228172048731,0.201437795605472,0.7133757961783439,0.0874203821656051,0.1043636678852349,0.2595400763046836,187.0,0.0010615711252653,5.307855626326964e-05,0.0607134356918025,6.769493504546095,0.7429755646015174,0.0730465171697024,1.0,0.9999636869721232,UserANNOY,0.2653927813163482
ItemANNOY,100,angular,False,3,200,0.1625471547897634,0.2071043242777164,0.7282377919320594,0.0900212314225053,0.1079278753714403,0.2676077977729739,426.0,0.4522292993630573,0.0226114649681528,0.1146667044954812,7.704405098024482,0.8173190967304625,0.0819479690033914,0.9498036104883768,0.9842975845769496,ItemANNOY,0.0741839762611275
ItemANNOY,250,angular,False,3,100,0.1469271360178439,0.1793638339631517,0.7144373673036093,0.0813694267515923,0.0971089295883349,0.2609933867307761,530.0,0.9278131634819532,0.0463906581740976,0.1347655480370785,7.944618183884457,0.7581907181352788,0.0756343662465588,0.9270486373344564,0.9672643507901688,ItemANNOY,0.1854599406528189
ItemANNOY,100,angular,False,3,100,0.1625471547897634,0.2071043242777164,0.7282377919320594,0.0900212314225053,0.1079278753714403,0.2676077977729739,426.0,0.4522292993630573,0.0226114649681528,0.1146667044954812,7.704405098024482,0.8173190967304625,0.0819479690033914,0.9498036104883768,0.9842975845769496,ItemANNOY,0.0741839762611275
ItemANNOY,250,angular,False,3,500,0.1448872668250187,0.1805558458252375,0.7070063694267515,0.0812632696390658,0.0958344782128206,0.2517296315376366,491.0,0.727176220806794,0.0363588110403397,0.1296849017317717,7.886018060750201,0.7496555150986394,0.0747988304947633,0.9225995751608308,0.9745168354747276,ItemANNOY,0.1854599406528189
ItemANNOY,50,angular,False,3,100,0.1732620116852274,0.2152301137133981,0.7388535031847133,0.0920382165605095,0.1153843799529461,0.2911436163424144,435.0,0.5021231422505308,0.0251061571125265,0.1038191341299452,7.566175754820314,0.8507861258484657,0.0852464004302925,0.9547837442164344,0.9825360608631984,ItemANNOY,0.0370919881305638
ItemANNOY,250,angular,False,3,200,0.1469271360178439,0.1793638339631517,0.7144373673036093,0.0813694267515923,0.0971089295883349,0.2609933867307761,530.0,0.9278131634819532,0.0463906581740976,0.1347655480370785,7.944618183884457,0.7581907181352788,0.0756343662465588,0.9270486373344564,0.9672643507901688,ItemANNOY,0.1854599406528189
ItemANNOY,250,angular,False,3,-1,0.1476419665678257,0.1843768989103066,0.7101910828025477,0.0832271762208068,0.0989358348826893,0.2528161238688787,483.0,0.5021231422505308,0.0251061571125265,0.1329513411103076,7.913648527030856,0.7633841538797852,0.0763742630393768,0.9500468982582776,0.9825360608631984,ItemANNOY,0.1854599406528189
ItemANNOY,50,angular,False,3,-1,0.1732620116852274,0.2152301137133981,0.7388535031847133,0.0920382165605095,0.1153843799529461,0.2911436163424144,435.0,0.5021231422505308,0.0251061571125265,0.1038191341299452,7.566175754820314,0.8507861258484657,0.0852464004302925,0.9547837442164344,0.9825360608631984,ItemANNOY,0.0370919881305638
ItemANNOY,50,angular,False,3,500,0.1736468921979539,0.2159713986125642,0.7399150743099787,0.0924097664543524,0.1155032003762,0.2911625863947598,431.0,0.4660297239915074,0.0233014861995753,0.103186447196491,7.555977878327789,0.8529414930461159,0.0854671594840963,0.9472180317879838,0.9838109421437568,ItemANNOY,0.0370919881305638
ItemANNOY,100,angular,False,3,-1,0.162453836664651,0.2066453352836955,0.7303609341825902,0.0900743099787686,0.1081034887864212,0.2678437283281399,420.0,0.4543524416135881,0.0227176220806794,0.1145856089729944,7.702669800056571,0.8182182762725324,0.0820453528902168,0.9518193156934076,0.9842227457072342,ItemANNOY,0.0741839762611275
ItemANNOY,100,angular,False,3,500,0.1625535280412371,0.2074161044390224,0.7303609341825902,0.0903397027600849,0.1082948757609334,0.2679734096510042,420.0,0.4320594479830149,0.0216029723991507,0.1141293777002286,7.695689337308465,0.8205720411717052,0.0822661695321893,0.9420724013942284,0.9850080249134038,ItemANNOY,0.0741839762611275
ItemANNOY,50,angular,False,3,200,0.1732620116852274,0.2152301137133981,0.7388535031847133,0.0920382165605095,0.1153843799529461,0.2911436163424144,435.0,0.5021231422505308,0.0251061571125265,0.1038191341299452,7.566175754820314,0.8507861258484657,0.0852464004302925,0.9547837442164344,0.9825360608631984,ItemANNOY,0.0370919881305638
